hash,message,parents,is_merge,modified_files
0049922f2e690a6d58f335ca9196c95f1de84370,"Fix send_file to work with non-ascii filenames

This commit implements https://tools.ietf.org/html/rfc2231#section-4 in
order to support sending unicode characters. Tested on both Firefox and
Chromium under Linux.

This adds unidecode as a dependency, which might be relaxed by using
.encode('latin-1', 'ignore') but wouldn't be as useful.

Also, added a test for the correct headers to be added.

Previously, using a filename parameter to send_file with unicode characters, it
failed with the next error since HTTP headers don't allow non latin-1 characters.
Error on request:
Traceback (most recent call last):
  File ""/usr/lib/python3.6/site-packages/werkzeug/serving.py"", line 193, in run_wsgi
    execute(self.server.app)
  File ""/usr/lib/python3.6/site-packages/werkzeug/serving.py"", line 186, in execute
    write(b'')
  File ""/usr/lib/python3.6/site-packages/werkzeug/serving.py"", line 152, in write
    self.send_header(key, value)
  File ""/usr/lib64/python3.6/http/server.py"", line 509, in send_header
    (""%s: %s\r\n"" % (keyword, value)).encode('latin-1', 'strict'))
UnicodeEncodeError: 'latin-1' codec can't encode character '\uff0f' in position 58: ordinal not in range(256)

Fixes #1286",['6efea346dd54fa9adb65fc044d72e5ec8bdf4018'],False,"['flask/helpers.py', 'setup.py', 'tests/test_helpers.py', 'tox.ini']"
19d7e6532f9187ba8a81b2d2ad9afe03e5e5500a,"Merge pull request #2217 from edbrannin/patch-1

shorten output when ImportError due to app bug.","['6efea346dd54fa9adb65fc044d72e5ec8bdf4018', '6e5250ab5dcdbf1e6d47e8481ba80de4f44f20f9']",True,[]
6ef45f30ab0e95d80ee2a29168f098e9037b9e0b,"Fix previous commits to work with python 2 and python 3

Also, parse_options_header seems to interpret filename* so we better
test the actual value used in the headers (and since it's valid
in any order, use a set to compare)",['0049922f2e690a6d58f335ca9196c95f1de84370'],False,"['flask/helpers.py', 'tests/test_helpers.py']"
54b6fc8de689a726aa01a0f2a39ce428e7a69712,Add in a fixture utilizing app factory,['8cf32bca519723c5d97f123127cdec81dba868f6'],False,"['examples/flaskr/README', 'examples/flaskr/flaskr/_cliapp.py', 'examples/flaskr/flaskr/factory.py', 'examples/flaskr/setup.cfg', 'examples/flaskr/setup.py', 'examples/flaskr/tests/test_flaskr.py']"
d04d36842b6c0c9430dfb3d1129e5cfa5e8bac3d,"Merge pull request #2231 from asilversempirical/patch-1

Update out of date jsonify documentation","['ae1ac2053bcf0c77de32fc7915e36f8ca2f5c961', 'd76d68cd381df4a8c3e2e636c98b5bfa02ab37e4']",True,[]
00d6e339ec789e7b92007297e840a671a5e38a7b,"Change Flask.__init__ to accept two new keyword arguments, host_matching and static_host. (#1560)

This enables host_matching to be set properly by the time the constructor adds
the static route, and enables the static route to be properly associated with
the required host.

Previously, you could only enable host_matching once your app was already
instantiated (e.g. app.url_map.host_matching = True), but at that point
the constructor would have already added the static route without host matching
and an associated host, leaving the static route in a broken state.

Fixes #1559.",['ec18fe94775aaa3d54238c6c75b569491803134e'],False,"['AUTHORS', 'CHANGES', 'flask/app.py', 'tests/test_basic.py']"
8b45009dbc22508ca6d9dc06e79ab23914ed14bb,"Merge pull request #2223 from antlarr/master

Fix send_file's attachment_filename to work with non-ascii filenames","['00d6e339ec789e7b92007297e840a671a5e38a7b', 'f790ab7177c9959b560d238f4be9c124d635e70a']",True,[]
e13eaeeaf2a3502815bcf04a86227dae87ad9128,Fix typo in docs (#2237),['aafb80c527eb5d6d361d7ba08258376d13679820'],False,['docs/patterns/packages.rst']
78cb96fde0ffb9d6ce67b8f5c850c7a60cab86b3,"Merge pull request #2238 from davidism/bugfix/latin1-filename

filename can be latin-1, not just ascii","['e13eaeeaf2a3502815bcf04a86227dae87ad9128', '09b49104f39f111b58d60a819551cca4bde305cc']",True,[]
1caa9de6286c5575accb05b942531080142242d3,"Added missing testing config

fixes #1302",['7005c2d5343a4f8025b70e0a1eea9c01f1d229b0'],False,['docs/testing.rst']
5b9b180191016044b95896924c7df55cbff7db93,"Merge pull request #2117 from accraze/testing-docs-fix

Added missing testing config","['7005c2d5343a4f8025b70e0a1eea9c01f1d229b0', '03857cc48a1aff7af4c2bbc18a5740d1dc903c0b']",True,[]
7481844c98e4536ae01764aa08eec681c493ef2e,Fix typo in app.py (#2248),['f0c714a01bbba070dc0c7e034a2d174b2e904d16'],False,['flask/app.py']
19fbe3a18f36b02f22f8f545e015f60343c844ac,Add scheme to url_build error handler parameters,['7481844c98e4536ae01764aa08eec681c493ef2e'],False,"['CHANGES', 'flask/helpers.py']"
e50767cfca081681f527c54d3f6652d11e95e758,add test for build error special values,['19fbe3a18f36b02f22f8f545e015f60343c844ac'],False,['tests/test_basic.py']
f4a1ca8fc87bd28ad75502a78005226899e08a2a,"Merge pull request #2017 from rocambolesque/patch-1

Add scheme to url_build error handler parameters","['7481844c98e4536ae01764aa08eec681c493ef2e', 'e50767cfca081681f527c54d3f6652d11e95e758']",True,[]
13754b6d117eb6847cca45475412fdd05025f1b8,"ensure error while opening session pops context
errors will be handled by the app error handlers
closes #1538, closes #1528",['f22da31e7ff7f5ee30916b25c36087bdfc2ebbc1'],False,"['CHANGES', 'flask/app.py', 'tests/test_reqctx.py']"
8d515a644f4d1a508e5de85d1ab991194fc6394a,"Merge pull request #2254 from davidism/pop-context-on-session-error

Ensure error while opening session pops context","['f22da31e7ff7f5ee30916b25c36087bdfc2ebbc1', '13754b6d117eb6847cca45475412fdd05025f1b8']",True,[]
697f7b9365304c45216e6c8dd307d931ea1506d0,"refactor make_response to be easier to follow

* be explicit about how tuples are unpacked
* allow bytes for status value
* allow Headers for headers value
* use TypeError instead of ValueError
* errors are more descriptive
* document that view must not return None
* update documentation about return values
* test more response types
* test error messages

closes #1676",['46f83665ef74880bbc4a1c1f17ccededa7aaa939'],False,"['CHANGES', 'flask/app.py', 'tests/test_basic.py']"
6032c94aeb090c82ac99b9f886341f61c73b65d0,"Mention existence of register_error_handler in errorpages.rst

See https://github.com/pallets/flask/issues/1837 for context.",['39d55525ac8f674b40be5d1d3160b9fd33ce501a'],False,['docs/patterns/errorpages.rst']
011a4b1899fcb6da15a9d60c3a5c36a73ff92c46,clean up error handler docs,['6032c94aeb090c82ac99b9f886341f61c73b65d0'],False,['docs/patterns/errorpages.rst']
7bd54e9bd61dc6d02237fd5d473fa92030a1ff33,"Merge pull request #2077 from liebald/patch-1

Mention existence of register_error_handler in errorpages.rst","['39d55525ac8f674b40be5d1d3160b9fd33ce501a', '011a4b1899fcb6da15a9d60c3a5c36a73ff92c46']",True,[]
17685da8c069a1698b893cb6f5e41957f77894d2,"Merge pull request #1942 from jmsdvl/fix-1935

clarify blueprint 404 error handling in docs","['255375d72ce4f0eebb2ccdb7d10591c9abbf6d09', '0c459762ea15960886fd0c2960382212c280eee3']",True,[]
d2a0b2911b9a32fb845d2ed174b677bd5833f917,"Merge pull request #2210 from Larivact/patch-2

Clarify APPLICATION_ROOT documentation","['17685da8c069a1698b893cb6f5e41957f77894d2', '2995366dde63b8acd1f246bcd5a4cf7d61f0c1fa']",True,[]
5b83f11398c8d0f8f4158af05d187fc03508f01a,"Merge pull request #2213 from runartrollet/doc_virtenv_p3

Issue #2212: documentation: virtualenv and python3","['9b734d1436ebcfb4a1a3973221b94693f9e8c1cf', '889c0ed1964f48557e532f95f9003c5ee6e2b727']",True,[]
f75ad9fca2e17c4777a3d7efc65f3ccab261e22c,"refactor session cookie domain logic
cache result of session cookie domain
add warnings for session cookie domain issues
add changelog",['c3d49e29ea42d2f468bc780c15683ca197b50d02'],False,"['CHANGES', 'flask/helpers.py', 'flask/sessions.py', 'tests/test_basic.py']"
2a6579430649d6514384ca592730c6995e140c43,"safe_join on Windows uses posixpath
fixes #2033
closes #2059",['88120e9e9db38b6ccf851348542d5cd88e249881'],False,"['flask/helpers.py', 'tests/test_helpers.py']"
f7c35bf0d51d1ae02709e39fe29110e12f64fb87,"safe_join on Windows uses posixpath

fixes #2033
closes #2059",['4ff84d537aa386fde36182ed797a79e3b582be75'],False,"['CHANGES', 'flask/helpers.py', 'tests/test_helpers.py']"
c590e820aadb9134a7fb19fe32c8ddae37199ec3,Updated documentation. Replaced term development mode with debug mode. #2261,['b11f7354d17ae4d7d11bc1b204cac98573f48965'],False,['docs/reqcontext.rst']
f962720f7a835df086a11a1ba910e3210675b9b8,"Merge pull request #2293 from tullyrankin/debug-mode-2261

Debug mode 2261","['b11f7354d17ae4d7d11bc1b204cac98573f48965', '041c68f48baa2ee3a8437c5f0e8c6fbd6039f28f']",True,[]
9fddecd4d92763f38a42a3842abab70b0a6f4678,"Add coverage for Blueprint.app_errorhandler

This test case registers an application-wise error handler from
a Blueprint. Verifies the error handler by aborting the flask app
from the application itself as well as from another registered
Blueprint.",['f962720f7a835df086a11a1ba910e3210675b9b8'],False,['tests/test_blueprints.py']
409dd15c10cbf79a52af554fd26a6e9c07ccd452,Added link to using Werkzeug debugger in quickstart documentation.,['f962720f7a835df086a11a1ba910e3210675b9b8'],False,['docs/quickstart.rst']
88b0213357d5ced865d5bfc4d54e9b14f2bbe146,"Merge pull request #2296 from tullyrankin/debugger-documentation-1625

Added reference and link to Werkzeug debugger documentation","['f962720f7a835df086a11a1ba910e3210675b9b8', '50b73f967bae6b452220155de830a2c0c24bfd2e']",True,[]
a0e38a8cf12ea2f7ea99f17c6568afdc1e634b72,"Merge pull request #2295 from dawran6/test-blueprints

Add coverage for Blueprint.app_errorhandler","['88b0213357d5ced865d5bfc4d54e9b14f2bbe146', '9fddecd4d92763f38a42a3842abab70b0a6f4678']",True,[]
7ecdbcfa2b2d1c83c8c6561b49303ed5b1042350,"show error if multiple Flask instances are detected
add changelog",['b4eb6534d52e86af3979b06734e5779f6bb9a4f6'],False,"['CHANGES', 'flask/cli.py']"
6f49089a624a13353a07db87aff5fe6f01699728,Added tests for make_response and get_debug_flag to improve coverage of helpers.py,['a0e38a8cf12ea2f7ea99f17c6568afdc1e634b72'],False,['tests/test_helpers.py']
65fc888172fbff89a8354e8926a69b4515766389,For Issue #2286: Replaces references to unittest in the documentation with pytest,['0c949089566cfec9b0435ba6ada601acef8f09fa'],False,"['docs/signals.rst', 'docs/testing.rst', 'flask/app.py']"
4e9d51b39b674b5c1c00081c1b457ff03ba6e76c,For Issue #2286: Fixing indenting of test_login_logout,['65fc888172fbff89a8354e8926a69b4515766389'],False,['docs/testing.rst']
378a11f99275a6b80d365a5d51d469844bf9ca17,For Issue #2286: Updating test_flaskr to use yield inside fixture,['4e9d51b39b674b5c1c00081c1b457ff03ba6e76c'],False,"['docs/testing.rst', 'examples/flaskr/tests/test_flaskr.py']"
11d2eec3acb7d0cf291b572e3b6b493df5fadc6b,Fix refactoring error in static_folder docstring (#2310),['65b61aa7c202bb26df53e2cb271269fddd95aeee'],False,['flask/app.py']
98b0f96a9820d6314cd814d27b25589ac08ccbf4,"Fix typos, semantics and some other corrections",['8459cedaa94445fd17b223aed16312f5da2f76ac'],False,['docs/security.rst']
cd412b20dc64f3bfa980c9993e5a4dce39a22b94,Parameterize test_get_debug_flag,['fd4a363657f3b4f13611e029c52fcb8c806f7229'],False,['tests/test_helpers.py']
c8e56d58077d29e2c9478f133b3c69ba73deead5,"Merge pull request #2303 from MikeTheReader/master

Added tests for make_response and get_debug_flag to improve coverage of helpers.py","['11d2eec3acb7d0cf291b572e3b6b493df5fadc6b', '7c882a457b734cd0a38d41c7e930e375a6ce6e4c']",True,[]
5963cb5a5172bce3a1ff7b0f8c64230f043c9cfd,Use the yield syntax in pytest's fixtures,['c8e56d58077d29e2c9478f133b3c69ba73deead5'],False,"['examples/minitwit/tests/test_minitwit.py', 'tests/conftest.py', 'tests/test_ext.py']"
668061a5fc928a5055815acf818b02baf1aef37b,"Register errorhandlers for Exceptions

Allow a default errorhandler by registering
an errorhandler for HTTPException

tests included",['c8e56d58077d29e2c9478f133b3c69ba73deead5'],False,"['flask/app.py', 'tests/test_user_error_handler.py']"
637eae548935ad1434459c1afac286c8686abeed,"Added support for generic HTTPException handlers on app and blueprints

Error handlers are now returned in order of blueprint:code, app:code,
blueprint:HTTPException, app:HTTPException, None

Corresponding tests also added.

Ref issue #941, pr #1383, #2082, #2144",['668061a5fc928a5055815acf818b02baf1aef37b'],False,"['flask/app.py', 'tests/test_user_error_handler.py']"
4f815015b803a146ddc24a2dfadd9ed9b22d7de7,"Added support for generic HTTPException handlers on app and blueprints

Error handlers are now returned in order of blueprint:code, app:code,
blueprint:HTTPException, app:HTTPException, None

Corresponding tests also added.

Ref issue #941, pr #1383, #2082, #2144",['668061a5fc928a5055815acf818b02baf1aef37b'],False,"['flask/app.py', 'tests/test_user_error_handler.py']"
48f7b9394cef7d44812eea26254dbc6938389e06,Merge branch 'errorhandler' of https://github.com/cerickson/flask into errorhandler,"['4f815015b803a146ddc24a2dfadd9ed9b22d7de7', '637eae548935ad1434459c1afac286c8686abeed']",True,[]
cd593bf117b7747c5c5b5aec8476315f9b2fbbdb,"Merge pull request #2307 from neilvictorgrey/master

For Issue #2286: Update unittest references","['54a18a5e94116342b2f16a8d558cce366b644a64', '8858135043a42df9f0728eb548d3272b476100b6']",True,[]
e2067649551033c74e7937b89af9a9874a96d279,"Merge pull request #2314 from cerickson/errorhandler

Added support for generic HTTPException handlers on app and blueprints","['cd593bf117b7747c5c5b5aec8476315f9b2fbbdb', '361dba7e3af06be8f81c7bdd5067c59e08df2df9']",True,[]
a037762781929a9a658250f3247bfd131d634b0e,"Merge pull request #2311 from bovarysme/use-yield-syntax

Use the yield syntax in pytest's fixtures","['e2067649551033c74e7937b89af9a9874a96d279', '5963cb5a5172bce3a1ff7b0f8c64230f043c9cfd']",True,[]
09a0d2ebd1c832977b46be6d0cbd7b42944ffc49,Re-order by semantic. Fix link on flask-talismand and re-word many concepts,['ee7cb9d6b2ff404be33bcc0487f8b0fee806436d'],False,['docs/security.rst']
fe27d04cc196d65af17ac6cf67574fa61d5b4828,Fix a small oversight in the testing docs,['ce813ae5214acc91b1686e09559bb3fdc28a74e9'],False,"['docs/testing.rst', 'examples/flaskr/tests/test_flaskr.py']"
81c2440a054a0aa9110ec1d5aa0955055c08050e,"Merge pull request #2318 from bovarysme/fix-testing-docs

Fix a small oversight in the testing docs","['ce813ae5214acc91b1686e09559bb3fdc28a74e9', 'fe27d04cc196d65af17ac6cf67574fa61d5b4828']",True,[]
5b0b9717da958fd6325c675d92be4f6667796112,"DRYing up the test suite using pytest fixtures (#2306)

* add fixtures to conftest.py

* use fixtures in test_appctx.py

* use fixtures in test_blueprints.py

* use fixtures in test_depreciations.py

* use fixtures in test_regressions.py

* use fixtures in test_reqctx.py

* use fixtures in test_templating.py

* use fixtures in test_user_error_handler.py

* use fixtures in test_views.py

* use fixtures in test_basics.py

* use fixtures in test_helpers.py

* use fixtures in test_testing.py

* update conftest.py

* make docstrings  PEP-257 compliant

* cleanup

* switch dictonary format

* use pytest parameterization for test_json_as_unicode",['81c2440a054a0aa9110ec1d5aa0955055c08050e'],False,"['tests/conftest.py', 'tests/test_appctx.py', 'tests/test_basic.py', 'tests/test_blueprints.py', 'tests/test_deprecations.py', 'tests/test_helpers.py', 'tests/test_regression.py', 'tests/test_reqctx.py', 'tests/test_templating.py', 'tests/test_testing.py', 'tests/test_user_error_handler.py', 'tests/test_views.py']"
701faf0724d8aa18d7ed2907b63c143725dd3e7d,"Merge pull request #2320 from markshannon/fix-click-dependency-info

Update click dependency info.","['898c8621b175ade4c623ec61d04f24e02c05e0e6', 'a11212377d74a48591dda7015c9208048d34caa3']",True,[]
c03a82713a8fe4d256a2d2cf1b1f3ab36d5a5916,"Cleanup test_blueprint.py to use test fixtures

Modify several tests to use the app and client test fixtures.",['39f7aaa41678bbd110365a55453dd5e395655bb8'],False,['tests/test_blueprints.py']
849fc4b90c009d9bbbb604b2997d18340fb7ec2d,"Merge pull request #2323 from dawran6/test-fixture

Cleanup test_blueprint.py to use test fixtures","['89aaac7fe00f1d8fb2f326310bf813430fe0d3bb', 'c03a82713a8fe4d256a2d2cf1b1f3ab36d5a5916']",True,[]
c62b614d9cbe813d7803c8ecfea2b7bf5a6eaab9,"Merge pull request #2324 from rzelayafavila/2313-refactor-gevent-tests-into-class

Fix for Issue 2313 - refactoring gevent tests into class","['849fc4b90c009d9bbbb604b2997d18340fb7ec2d', 'd29dbe14cfc6737378ef01868b89ee154a777a48']",True,[]
65b22926f7673b419a9da82f3213d7243c968af1,"reduce number of tox and travis envs
bump minimum werkzeug version to fix tests
cache pip pacakges on travis
collect branch coverage
collect coverage of test code
report coverage across envs
test building docs
enable codecov integration",['c62b614d9cbe813d7803c8ecfea2b7bf5a6eaab9'],False,"['.coveragerc', '.travis.yml', 'setup.cfg', 'setup.py', 'tox.ini']"
471c7f3220f45f60a56515f9c1dc55c794b6ff36,"Merge pull request #2331 from davidism/less-travis

Reduce test envs, add coverage reports, other test fixups","['c62b614d9cbe813d7803c8ecfea2b7bf5a6eaab9', '65b22926f7673b419a9da82f3213d7243c968af1']",True,[]
7e14f6706aa1e1edd95b2210627b20c3148ea2d7,Fix typo,['4ec1fbc9f52b4b3997a1978ab3390a5a1157ad6a'],False,['docs/tutorial/introduction.rst']
9f61ed99da17c3553307ebc8c8477372b8ce6622,"Merge pull request #2333 from D4D3VD4V3/patch-1

Fixed typo in docs","['4ec1fbc9f52b4b3997a1978ab3390a5a1157ad6a', '7e14f6706aa1e1edd95b2210627b20c3148ea2d7']",True,[]
bdf31cd423a295de2f6956b2e8da1d8f26c91858,extract patch_vary_header to helpers,['e7cd68ba58b78309a342fbce68f6ef1edef3e5e5'],False,"['flask/helpers.py', 'flask/sessions.py']"
63ddf2d47997299002cda290821909c02ca80675,"Merge pull request #1887 from zevaverbach/patch-1

enumerates the states in which code is executed...","['3acec5f801864e8a6fbac759e45569950dec719d', '863e5cca1b498fb3170981892e820df97f4200e7']",True,[]
